m1,m2,Xieff,VT
65,7.724288301250871,0.07692307692307687,1539327324.104267
65,7.724288301250871,0.1282051282051282,1619288252.6744866
65,7.724288301250871,0.17948717948717952,1703720256.8779578
65,7.724288301250871,0.23076923076923084,1792901910.0931394
65,7.724288301250871,0.28205128205128194,1887132500.7136335
65,7.724288301250871,0.33333333333333326,1986733153.8268979
65,7.724288301250871,0.3846153846153846,2092048355.5369375
65,7.724288301250871,0.4358974358974359,2203450177.6457896
65,7.724288301250871,0.4871794871794872,2321337754.547708
65,7.724288301250871,0.5384615384615383,2446141777.007763
65,7.724288301250871,0.5897435897435896,2578327078.7043366
65,7.724288301250871,0.641025641025641,2718396082.0993037
65,7.724288301250871,0.6923076923076923,2866892319.312615
65,7.724288301250871,0.7435897435897436,3024404509.3581896
65,7.724288301250871,0.7948717948717947,3191571683.652296
65,7.724288301250871,0.846153846153846,3369088838.2842174
65,7.724288301250871,0.8974358974358974,3557712195.983412
65,7.724288301250871,0.9487179487179487,3758266655.0265775
65,7.724288301250871,1.0,3971653725.4657493
65,8.219445917990623,-1.0,613557559.2128347
65,8.219445917990623,-0.9487179487179487,643819743.198815
65,8.219445917990623,-0.8974358974358975,675637218.6163014
65,8.219445917990623,-0.8461538461538461,709094304.0513002
65,8.219445917990623,-0.7948717948717949,744281525.5205542
65,8.219445917990623,-0.7435897435897436,781294627.1880643
65,8.219445917990623,-0.6923076923076923,820234844.3700173
65,8.219445917990623,-0.641025641025641,861209678.7810051
65,8.219445917990623,-0.5897435897435898,904333441.198806
65,8.219445917990623,-0.5384615384615385,949727389.4231622
65,8.219445917990623,-0.4871794871794872,997520499.1951628
65,8.219445917990623,-0.4358974358974359,1047849847.4088366
65,8.219445917990623,-0.3846153846153846,1100861300.725423
65,8.219445917990623,-0.33333333333333337,1156710018.3388207
65,8.219445917990623,-0.28205128205128205,1215561328.1875818
65,8.219445917990623,-0.23076923076923084,1277591131.1978536
65,8.219445917990623,-0.17948717948717952,1342987806.7808187
65,8.219445917990623,-0.1282051282051282,1411951268.8447716
65,8.219445917990623,-0.07692307692307698,1484695875.2505157
65,8.219445917990623,-0.02564102564102566,1561450118.6538742
65,8.219445917990623,0.02564102564102555,1642458684.0356936
65,8.219445917990623,0.07692307692307687,1727982622.6979678
65,8.219445917990623,0.1282051282051282,1818302435.318814
65,8.219445917990623,0.17948717948717952,1913718295.9402084
65,8.219445917990623,0.23076923076923084,2014552287.8221204
65,8.219445917990623,0.28205128205128194,2121149731.4709058
65,8.219445917990623,0.33333333333333326,2233883301.439941
65,8.219445917990623,0.3846153846153846,2353152448.8081455
65,8.219445917990623,0.4358974358974359,2479387909.501699
65,8.219445917990623,0.4871794871794872,2613054047.6087503
65,8.219445917990623,0.5384615384615383,2754652275.4887686
65,8.219445917990623,0.5897435897435896,2904724737.6918316
